student_id,subject_class_id,gpa,status
20029062,301,2.3,Finished
20029017,301,2.8,Finished
20029031,336,3.4,Finished
20029101,429,0.0,Failed
20029058,341,0.3,Failed
20029067,338,1.3,Finished
20022138,453,4.0,Finished
20022171,334,0.3,Failed
20022168,387,0.4,Failed
20022189,309,0.6,Failed
20022162,306,3.8,Finished
20022200,322,0.6,Failed
20022201,439,0.9,Failed
20022206,470,,In progress
20022105,454,3.7,Finished
20022121,448,2.2,Finished
20022205,360,0.4,Failed
20022186,491,,In progress
20022122,351,2.4,Finished
20022133,325,3.8,Finished
20022198,321,2.2,Finished
20022216,383,3.2,Finished
20022151,486,,In progress
20022137,315,0.3,Failed
20022181,351,3.7,Finished
20022187,307,3.0,Finished
20022191,405,3.6,Finished
20022173,352,1.5,Finished
20022180,384,2.0,Finished
20022136,423,3.6,Finished
20022142,381,0.4,Failed
20022150,376,0.2,Failed
20022211,358,0.2,Failed
20022128,446,3.1,Finished
20022002,446,0.1,Failed
20022141,416,0.2,Failed
20022112,322,1.3,Finished
20022143,412,0.7,Failed
20022217,324,3.8,Finished
20022184,426,2.9,Finished
20022144,301,0.2,Failed
20022101,452,3.5,Finished
20022209,417,1.9,Finished
20022146,406,0.6,Failed
20022109,440,0.8,Failed
20022115,482,,In progress
20022165,317,0.4,Failed
20022100,436,3.7,Finished
20022155,489,,In progress
20022204,436,0.3,Failed
20022176,327,0.4,Failed
20022147,319,1.6,Finished
20022106,329,2.1,Finished
20022117,321,0.8,Failed
20022152,430,0.3,Failed
20022214,472,,In progress
20022124,311,3.5,Finished
20022123,340,1.9,Finished
20022111,330,1.7,Finished
20022134,303,0.4,Failed
20022194,448,3.5,Finished
20022210,500,,In progress
20022127,377,0.6,Failed
20022164,379,0.1,Failed
20022108,447,0.1,Failed
20022102,346,2.0,Finished
20022163,466,,In progress
20022196,438,0.8,Failed
20022218,490,,In progress
20022190,414,2.8,Finished
20022185,453,3.1,Finished
20022183,372,0.1,Failed
20022158,491,,In progress
20022104,341,3.5,Finished
20022149,428,1.2,Finished
20022113,432,0.6,Failed
20022148,470,,In progress
20022118,357,1.6,Finished
20022157,394,2.1,Finished
20022172,430,0.1,Failed
20022154,364,0.7,Failed
20022207,436,4.0,Finished
20022179,463,,In progress
20022208,399,0.1,Failed
20022103,384,0.9,Failed
20022130,332,0.5,Failed
20022203,388,1.8,Finished
20022182,392,3.0,Finished
20022131,471,,In progress
20022159,373,1.4,Finished
20022126,356,3.8,Finished
20022169,302,2.9,Finished
20022153,470,,In progress
20022213,451,0.9,Failed
20022119,356,0.5,Failed
20022174,366,3.2,Finished
20022120,356,2.8,Finished
20022145,320,0.7,Failed
20022212,489,,In progress
20022116,349,1.2,Finished
20022139,323,0.4,Failed
20022167,301,0.9,Failed
20022135,488,,In progress
20022215,357,0.7,Failed
20022193,433,3.7,Finished
20022192,428,2.0,Finished
20022161,417,0.4,Failed
20022197,410,0.0,Failed
20022160,306,0.7,Failed
20022178,409,3.0,Finished
20022140,435,0.8,Failed
20022132,341,3.1,Finished
20022129,387,0.5,Failed
20022199,455,2.7,Finished
20022188,402,1.2,Finished
20022175,478,,In progress
20022166,426,2.9,Finished
20022110,500,,In progress
20022177,408,1.6,Finished
20022125,470,,In progress
20022170,487,,In progress
20022114,362,0.4,Failed
20022107,419,3.4,Finished
20022195,477,,In progress
20022156,386,0.5,Failed
20027519,403,1.8,Finished
20027553,362,1.6,Finished
20027510,468,,In progress
20027514,460,,In progress
20027532,485,,In progress
20027528,329,0.1,Failed
20027539,443,0.2,Failed
20027505,440,0.6,Failed
20027543,436,3.8,Finished
20027502,417,0.2,Failed
20027550,346,0.9,Failed
20027549,331,0.3,Failed
20027501,402,3.2,Finished
20027541,469,,In progress
20027512,482,,In progress
20027504,322,0.6,Failed
20027542,424,0.1,Failed
20027544,496,,In progress
20027518,312,1.9,Finished
20027513,344,1.8,Finished
20027520,331,1.5,Finished
20027508,395,0.1,Failed
20027521,372,1.0,Finished
20027527,489,,In progress
20027507,317,0.2,Failed
20027534,307,0.2,Failed
20027503,483,,In progress
20027551,414,0.5,Failed
20027511,431,0.9,Failed
20027537,417,0.8,Failed
20027546,427,2.5,Finished
20027506,413,0.3,Failed
20027523,429,1.3,Finished
20027500,398,1.7,Finished
20027524,412,3.3,Finished
20027540,386,1.7,Finished
20027526,330,3.2,Finished
20027522,450,3.5,Finished
20027535,471,,In progress
20027538,364,1.9,Finished
20027547,371,0.8,Failed
20027529,446,0.1,Failed
20027509,444,1.4,Finished
20027525,387,0.9,Failed
20027545,336,0.7,Failed
20027531,302,1.4,Finished
20027517,465,,In progress
20027515,487,,In progress
20027516,411,2.0,Finished
20027530,388,0.3,Failed
20027548,497,,In progress
20027536,414,3.8,Finished
20027533,385,2.5,Finished
20027552,348,0.5,Failed
20021168,362,0.2,Failed
20021212,447,0.8,Failed
20021101,492,,In progress
20021102,410,0.6,Failed
20021210,493,,In progress
20021103,401,0.2,Failed
20021172,403,0.1,Failed
20021104,468,,In progress
20021195,431,2.3,Finished
20021211,433,0.7,Failed
20021203,493,,In progress
20021201,394,0.0,Failed
20021155,424,0.5,Failed
20021217,441,2.4,Finished
20021147,310,0.1,Failed
20021161,314,2.7,Finished
20021169,404,1.7,Finished
20021163,376,0.7,Failed
20021218,304,1.7,Finished
20021108,357,0.4,Failed
21021184,364,0.7,Failed
21021186,358,1.8,Finished
21021111,447,0.5,Failed
21021170,472,,In progress
21021178,385,1.4,Finished
21021204,329,1.7,Finished
21021112,498,,In progress
21021113,412,3.5,Finished
21021215,422,2.4,Finished
21021216,415,0.3,Failed
21021148,452,0.5,Failed
21021115,493,,In progress
21021222,436,1.5,Finished
21021116,333,1.5,Finished
21021208,419,2.6,Finished
21021188,416,4.0,Finished
21021141,329,0.8,Failed
21021118,455,1.0,Finished
21021214,378,2.5,Finished
21021220,351,2.1,Finished
21021134,314,0.5,Failed
21021198,452,0.8,Failed
21021121,331,4.0,Finished
21021149,318,0.0,Failed
21021156,334,0.2,Failed
21021194,475,,In progress
21021173,388,0.5,Failed
21021167,476,,In progress
21021213,302,0.8,Failed
21021150,313,3.4,Finished
21021209,319,3.7,Finished
21021154,424,2.8,Finished
21021139,465,,In progress
21021143,468,,In progress
21021197,392,1.5,Finished
21021126,423,2.5,Finished
21021127,434,0.3,Failed
21021205,452,1.8,Finished
21021190,421,0.1,Failed
21021206,368,1.8,Finished
21021128,430,0.4,Failed
21021130,309,1.4,Finished
21021176,343,0.8,Failed
21021145,345,0.1,Failed
21021100,409,0.1,Failed
21021140,330,0.2,Failed
21021162,407,2.0,Finished
21021224,383,0.7,Failed
21021132,379,1.4,Finished
21021196,428,0.6,Failed
21021105,361,0.0,Failed
21021180,311,2.6,Finished
21021133,317,1.7,Finished
21021179,344,2.9,Finished
21021223,373,0.2,Failed
21021177,493,,In progress
21021165,395,0.1,Failed
21021187,492,,In progress
21021106,455,0.4,Failed
21021107,445,2.4,Finished
21021144,397,0.1,Failed
21021200,338,1.1,Finished
21021109,459,,In progress
21021142,422,2.1,Finished
21021110,493,,In progress
21021202,481,,In progress
21021160,302,0.4,Failed
21021182,414,3.8,Finished
21021191,491,,In progress
21021181,306,1.4,Finished
21021193,366,2.4,Finished
21021158,466,,In progress
21021114,437,3.0,Finished
21021151,489,,In progress
21021136,335,3.5,Finished
21021131,499,,In progress
21021189,394,1.5,Finished
21021183,418,1.7,Finished
21021117,321,0.7,Failed
21021152,453,0.6,Failed
21021166,395,3.6,Finished
21021138,435,3.3,Finished
21021119,348,1.4,Finished
21021120,441,1.9,Finished
21021153,306,0.1,Failed
21021122,345,0.4,Failed
21021199,384,0.1,Failed
21021159,435,0.3,Failed
21021185,496,,In progress
21021123,394,2.2,Finished
21021124,407,2.9,Finished
21021157,485,,In progress
21021175,387,0.8,Failed
21021164,434,0.8,Failed
21021171,343,0.2,Failed
21021135,496,,In progress
21021137,476,,In progress
21021125,473,,In progress
21021221,422,2.0,Finished
21021219,489,,In progress
21021146,430,1.6,Finished
21021192,453,3.7,Finished
21021207,326,3.5,Finished
21021129,438,1.3,Finished
21021174,478,,In progress
21026548,486,,In progress
21026515,468,,In progress
21026560,385,0.8,Failed
21026558,487,,In progress
21026553,396,2.4,Finished
21026546,420,2.0,Finished
21026554,371,3.5,Finished
21026503,476,,In progress
21026544,436,0.2,Failed
21026542,422,0.7,Failed
21026538,404,0.3,Failed
21026537,465,,In progress
21026564,326,2.8,Finished
21026532,406,2.5,Finished
21026540,386,0.5,Failed
21026565,391,1.7,Finished
21026523,424,0.3,Failed
21026533,366,3.2,Finished
21026522,353,0.5,Failed
21026530,341,0.7,Failed
21026524,424,2.7,Finished
21026517,359,1.1,Finished
21026534,455,1.9,Finished
21026561,367,2.6,Finished
21026525,457,,In progress
21026566,396,0.9,Failed
21026539,479,,In progress
21026506,376,2.8,Finished
21026513,390,1.3,Finished
21026555,327,0.5,Failed
21026502,446,0.5,Failed
21026562,402,0.9,Failed
21026531,493,,In progress
21026507,332,0.0,Failed
21026528,372,3.3,Finished
21026521,304,3.3,Finished
21026516,444,0.0,Failed
21026508,466,,In progress
21026563,347,0.8,Failed
21026556,470,,In progress
21026536,339,0.4,Failed
21026552,372,0.6,Failed
21026520,365,0.7,Failed
21026559,493,,In progress
21026526,487,,In progress
21026518,393,2.9,Finished
21026543,363,0.7,Failed
21026509,406,2.1,Finished
21026504,402,3.3,Finished
21026519,480,,In progress
21026545,461,,In progress
21026505,455,2.1,Finished
21026511,343,0.5,Failed
21026547,439,1.9,Finished
21026512,409,0.0,Failed
21026514,345,1.7,Finished
21026541,475,,In progress
21026550,489,,In progress
21026557,376,3.6,Finished
21026551,332,3.5,Finished
21026549,386,1.2,Finished
21026529,360,0.5,Failed
21026501,500,,In progress
21026510,412,0.6,Failed
21026500,499,,In progress
21026535,433,0.3,Failed
21026527,500,,In progress
21024545,372,1.3,Finished
21024501,470,,In progress
21024530,403,3.7,Finished
21024564,438,0.7,Failed
21024543,452,4.0,Finished
21024512,380,0.7,Failed
21024542,333,0.0,Failed
21024508,384,0.6,Failed
21024524,492,,In progress
21024506,458,,In progress
21024525,403,0.8,Failed
21024580,327,0.7,Failed
21024554,391,0.8,Failed
21024514,493,,In progress
21024557,314,0.6,Failed
21024578,392,2.2,Finished
21024562,345,3.5,Finished
21024509,468,,In progress
21024533,442,3.7,Finished
21024518,366,3.2,Finished
21024529,322,4.0,Finished
21024536,324,0.9,Failed
21024561,466,,In progress
21024572,313,0.7,Failed
21024571,481,,In progress
21024576,392,3.7,Finished
21024532,337,0.5,Failed
21024534,312,0.6,Failed
21024535,420,3.0,Finished
21024517,323,3.5,Finished
21024502,358,3.6,Finished
21024577,316,0.8,Failed
21024566,342,3.3,Finished
21024528,422,3.3,Finished
21024579,439,2.6,Finished
21024519,425,0.8,Failed
21024549,349,0.6,Failed
21024521,339,3.7,Finished
21024565,488,,In progress
21024511,329,0.7,Failed
21024558,331,0.2,Failed
21024574,338,0.3,Failed
21024546,487,,In progress
21024516,363,0.9,Failed
21024513,303,1.2,Finished
21024567,427,1.5,Finished
21024559,373,3.2,Finished
21024505,481,,In progress
21024552,361,0.0,Failed
21024556,333,2.2,Finished
21024539,323,0.1,Failed
21024551,484,,In progress
21024522,390,1.5,Finished
21024515,368,1.5,Finished
21024504,410,0.2,Failed
21024538,378,0.3,Failed
21024540,477,,In progress
21024547,381,3.6,Finished
21024507,464,,In progress
21024537,356,0.5,Failed
21024553,455,3.2,Finished
21024503,329,0.5,Failed
21024550,471,,In progress
21024573,378,2.5,Finished
21024569,345,3.7,Finished
21024568,423,0.2,Failed
21024555,481,,In progress
21024510,451,0.2,Failed
21024531,442,2.4,Finished
21024500,486,,In progress
21024541,471,,In progress
21024544,350,2.5,Finished
21024570,317,1.1,Finished
21024526,442,2.3,Finished
21024575,312,3.7,Finished
21024548,385,2.4,Finished
21024520,425,3.7,Finished
21024560,423,2.4,Finished
21024527,325,2.9,Finished
21024563,318,0.3,Failed
21024523,335,0.8,Failed
21028301,466,,In progress
21028210,445,3.6,Finished
21028248,422,2.3,Finished
21028279,427,1.5,Finished
21028310,323,0.8,Failed
21028257,385,0.7,Failed
21028053,389,0.1,Failed
21028216,497,,In progress
21028147,418,0.4,Failed
21028200,480,,In progress
21028037,334,0.4,Failed
21028203,496,,In progress
21028135,390,3.6,Finished
21028010,363,0.7,Failed
21028076,346,0.9,Failed
21028255,458,,In progress
21028009,398,0.4,Failed
21028308,404,0.6,Failed
21028273,375,0.4,Failed
21028133,405,1.5,Finished
21028236,387,0.3,Failed
21028317,344,1.0,Finished
21028039,490,,In progress
21028184,355,0.8,Failed
21028084,312,0.4,Failed
21028091,317,1.9,Finished
21028247,317,0.3,Failed
21028287,480,,In progress
21028221,486,,In progress
21028289,471,,In progress
21028306,341,0.9,Failed
21028006,319,0.0,Failed
21028266,302,1.2,Finished
21028025,415,0.1,Failed
21028117,474,,In progress
21028069,465,,In progress
21028082,351,0.3,Failed
21028119,364,0.4,Failed
21028049,449,0.3,Failed
21028293,494,,In progress
21028264,410,0.0,Failed
21028098,400,0.3,Failed
21028175,455,0.8,Failed
21028030,474,,In progress
21028066,484,,In progress
21028226,373,0.4,Failed
21028220,499,,In progress
21028013,408,1.3,Finished
21028281,327,0.4,Failed
21028277,334,2.8,Finished
21028227,488,,In progress
21028152,345,0.1,Failed
21028140,373,0.5,Failed
21028324,444,2.9,Finished
21028008,449,3.9,Finished
21028177,366,2.1,Finished
21028062,347,0.7,Failed
21028262,464,,In progress
21028164,414,0.6,Failed
21028309,489,,In progress
21028284,490,,In progress
21028104,326,0.3,Failed
21028146,438,0.7,Failed
21028315,330,2.8,Finished
21028130,414,0.8,Failed
21028250,329,2.8,Finished
21028088,465,,In progress
21028127,301,2.2,Finished
21028192,317,3.6,Finished
21028102,440,3.7,Finished
21028305,330,1.0,Finished
21028050,365,0.0,Failed
21028163,438,3.8,Finished
21028224,427,1.9,Finished
21028318,341,2.5,Finished
21028252,357,3.1,Finished
21028179,439,1.6,Finished
21028174,388,0.1,Failed
21028126,470,,In progress
21028137,313,3.2,Finished
21028123,382,2.1,Finished
21028321,448,1.8,Finished
21028068,449,1.7,Finished
21028326,478,,In progress
22028071,414,0.2,Failed
22028162,404,2.1,Finished
22028074,434,0.5,Failed
22028303,346,0.3,Failed
22028225,466,,In progress
22028228,466,,In progress
22028212,450,0.8,Failed
22028060,446,0.2,Failed
22028093,316,0.6,Failed
22028046,359,0.9,Failed
22028015,353,0.3,Failed
22028199,469,,In progress
22028169,434,2.8,Finished
22028125,387,2.5,Finished
22028197,487,,In progress
22028259,467,,In progress
22028230,307,0.4,Failed
22028061,466,,In progress
22028026,451,4.0,Finished
22028043,457,,In progress
22028111,450,0.9,Failed
22028267,468,,In progress
22028096,361,0.5,Failed
22028261,456,,In progress
22028129,395,1.2,Finished
22028079,320,0.8,Failed
22028295,317,0.8,Failed
22028304,327,0.4,Failed
22028029,445,0.3,Failed
22028153,377,0.8,Failed
22028042,392,0.9,Failed
22028183,436,0.2,Failed
22028172,356,0.4,Failed
22028018,371,1.9,Finished
22028124,369,0.3,Failed
22028319,426,0.7,Failed
22028143,431,3.6,Finished
22028094,308,0.3,Failed
22028115,341,0.1,Failed
22028142,449,0.5,Failed
22028151,362,0.4,Failed
22028022,326,1.2,Finished
22028090,378,2.4,Finished
22028196,498,,In progress
22028211,413,3.5,Finished
22028285,326,0.3,Failed
22028092,349,3.9,Finished
22028202,332,0.3,Failed
22028276,393,0.3,Failed
22028040,484,,In progress
22028195,369,3.8,Finished
22028051,335,0.5,Failed
22028148,444,0.4,Failed
22028000,331,3.9,Finished
22028054,323,1.2,Finished
22028032,397,0.7,Failed
22028298,411,0.6,Failed
22028272,378,3.0,Finished
22028056,485,,In progress
22028217,403,2.3,Finished
22028198,301,0.5,Failed
22028307,500,,In progress
22028019,329,1.7,Finished
22028171,396,0.4,Failed
22028161,433,0.6,Failed
22028253,416,0.6,Failed
22028020,314,0.5,Failed
22028214,415,0.6,Failed
22028160,487,,In progress
22028097,433,0.9,Failed
22028313,361,3.4,Finished
22028073,346,0.8,Failed
22028302,375,0.6,Failed
22028254,350,1.4,Finished
22028107,342,0.5,Failed
22028170,411,0.3,Failed
22028021,417,1.0,Finished
22028238,443,0.7,Failed
22028144,314,0.6,Failed
22028168,331,3.3,Finished
22028085,468,,In progress
22028014,411,0.3,Failed
22028131,414,0.6,Failed
22028064,319,0.4,Failed
22028268,384,3.3,Finished
22028312,368,2.5,Finished
22028128,325,0.2,Failed
22028099,366,3.7,Finished
22028145,303,2.6,Finished
22028156,331,2.9,Finished
22028047,444,0.2,Failed
22028132,493,,In progress
22028193,411,0.2,Failed
22028327,464,,In progress
22028222,328,0.0,Failed
22028188,323,0.9,Failed
22028229,311,0.6,Failed
22028215,353,1.5,Finished
22028283,319,0.5,Failed
22028274,364,0.2,Failed
22028278,417,2.3,Finished
22028240,310,0.2,Failed
22028275,378,0.4,Failed
22028166,493,,In progress
22028041,336,0.8,Failed
22028244,342,0.7,Failed
22028282,474,,In progress
22028057,463,,In progress
22028101,477,,In progress
22028005,367,1.9,Finished
22028280,351,1.3,Finished
22028044,333,3.0,Finished
22028186,342,1.6,Finished
22028087,410,0.4,Failed
22028291,341,1.2,Finished
22028176,384,0.6,Failed
22028027,338,2.9,Finished
22028036,367,3.4,Finished
22028191,462,,In progress
22028237,405,1.5,Finished
22028110,442,3.4,Finished
22028103,465,,In progress
22028118,427,0.8,Failed
22028292,332,0.4,Failed
22028299,468,,In progress
22028138,331,0.8,Failed
22028105,313,3.3,Finished
22028181,394,3.3,Finished
22028185,319,0.2,Failed
22028072,380,0.4,Failed
22028078,434,0.8,Failed
22028055,477,,In progress
22028141,414,1.7,Finished
22028095,442,2.8,Finished
22028048,461,,In progress
22028045,423,2.4,Finished
22028239,488,,In progress
22028232,306,2.6,Finished
22028114,401,3.9,Finished
22028108,452,0.8,Failed
22028231,429,3.7,Finished
22028086,453,1.4,Finished
22028024,347,0.7,Failed
22028260,330,1.5,Finished
22028134,476,,In progress
22028300,372,1.0,Finished
22028290,365,0.4,Failed
22028190,309,0.6,Failed
22028201,427,0.8,Failed
22028296,468,,In progress
22028322,304,1.0,Finished
22028219,320,3.7,Finished
22028155,440,3.4,Finished
22028194,321,2.3,Finished
22028116,350,0.1,Failed
22028180,354,0.7,Failed
22028080,457,,In progress
22028075,313,0.5,Failed
22028035,450,0.7,Failed
22028120,401,2.1,Finished
22028256,461,,In progress
22028149,479,,In progress
22028234,490,,In progress
22028314,390,0.5,Failed
22028023,438,0.3,Failed
22028242,320,0.5,Failed
22028243,483,,In progress
22028136,392,0.7,Failed
22028332,453,2.8,Finished
22028330,492,,In progress
22028063,465,,In progress
22028233,368,2.9,Finished
22028106,307,0.4,Failed
22028329,418,2.4,Finished
22028083,380,0.7,Failed
22028258,429,2.0,Finished
22028173,486,,In progress
22028017,352,0.2,Failed
22028204,316,0.6,Failed
22028109,315,2.8,Finished
22028333,373,2.4,Finished
22028007,329,2.1,Finished
22028334,485,,In progress
22028113,367,1.3,Finished
22028189,403,0.8,Failed
22028218,491,,In progress
22028139,332,2.2,Finished
22028100,344,2.4,Finished
22028034,450,3.2,Finished
22028325,400,3.9,Finished
22028265,325,2.6,Finished
22028178,396,3.9,Finished
22028206,340,2.1,Finished
22028328,398,0.6,Failed
22028154,343,3.8,Finished
22028150,321,0.5,Failed
22028122,332,3.0,Finished
22028246,463,,In progress
22028033,418,0.5,Failed
22028011,407,3.4,Finished
22028223,486,,In progress
22028077,327,3.6,Finished
22028271,383,0.0,Failed
22028121,466,,In progress
22028288,331,3.6,Finished
22028331,328,1.7,Finished
22028052,413,2.6,Finished
22028311,365,0.3,Failed
22028067,303,0.1,Failed
22028065,369,1.2,Finished
22028012,399,0.3,Failed
22028058,335,0.4,Failed
22028235,331,0.4,Failed
22028269,473,,In progress
22028251,348,1.7,Finished
22028158,489,,In progress
22028038,480,,In progress
22028089,426,0.5,Failed
22028294,476,,In progress
22028187,389,1.2,Finished
22028320,445,3.1,Finished
22028249,368,2.4,Finished
22028167,461,,In progress
22028081,332,2.7,Finished
22028059,491,,In progress
22028286,409,0.2,Failed
22028263,361,3.0,Finished
22028016,436,1.3,Finished
22028316,403,0.1,Failed
22028070,323,1.3,Finished
22028241,328,0.4,Failed
22028213,368,2.4,Finished
22028245,447,2.8,Finished
22028207,402,0.3,Failed
22028205,315,3.9,Finished
22028182,452,2.1,Finished
22028297,321,0.5,Failed
22028323,436,0.7,Failed
22028208,474,,In progress
22028165,446,1.7,Finished
22028270,417,0.4,Failed
22028031,490,,In progress
22028159,361,0.8,Failed
22028028,421,1.3,Finished
22028209,447,2.8,Finished
22028112,368,0.8,Failed
22028157,379,0.9,Failed
22025529,478,,In progress
22025537,359,2.9,Finished
22025525,383,0.2,Failed
22025509,451,3.8,Finished
22025539,458,,In progress
22025514,390,2.8,Finished
22025538,363,0.5,Failed
22025517,457,,In progress
22025522,320,3.3,Finished
22025501,352,1.8,Finished
22025511,442,0.3,Failed
22025540,481,,In progress
22025520,350,0.3,Failed
22025505,371,0.7,Failed
22025518,500,,In progress
22025521,361,1.2,Finished
22025513,418,1.1,Finished
22025533,411,0.1,Failed
22025515,382,1.7,Finished
22025527,331,0.8,Failed
22025535,471,,In progress
22025531,373,0.5,Failed
22025534,412,3.1,Finished
22025516,458,,In progress
22025536,375,0.4,Failed
22025523,302,0.5,Failed
22025526,322,1.9,Finished
22025504,405,0.6,Failed
22025512,459,,In progress
22025545,439,2.3,Finished
22025502,444,3.7,Finished
22025510,497,,In progress
22025500,341,0.9,Failed
22025506,372,0.8,Failed
22025541,390,0.6,Failed
22025503,414,1.7,Finished
22025508,441,2.0,Finished
22025530,383,0.1,Failed
22025519,408,3.2,Finished
22025532,344,0.7,Failed
22025543,374,2.3,Finished
22025542,326,2.6,Finished
22025524,453,1.9,Finished
22025528,310,0.1,Failed
22025544,407,2.1,Finished
22025507,490,,In progress
22023507,397,0.6,Failed
22023510,455,0.5,Failed
22023504,477,,In progress
22023515,313,3.2,Finished
22023505,328,0.4,Failed
22023503,427,1.9,Finished
22023508,442,0.2,Failed
22023511,476,,In progress
22023512,306,1.2,Finished
22023509,446,0.4,Failed
22023500,448,2.9,Finished
22023502,438,0.6,Failed
22023513,446,0.9,Failed
22023514,496,,In progress
22023516,374,0.2,Failed
22023506,360,0.1,Failed
22023501,471,,In progress
22026183,436,0.5,Failed
22026178,365,0.3,Failed
22026102,367,2.7,Finished
22026166,335,1.3,Finished
22026168,374,0.7,Failed
22026131,311,0.3,Failed
22026167,335,1.1,Finished
22026192,360,0.4,Failed
22026144,313,1.0,Finished
22026148,427,0.8,Failed
22026134,396,2.6,Finished
22026186,427,2.7,Finished
22026135,461,,In progress
22026196,389,2.3,Finished
22026190,321,0.1,Failed
22026201,447,0.6,Failed
22026132,317,0.6,Failed
22026200,460,,In progress
22026160,388,0.8,Failed
22026133,500,,In progress
22026136,341,1.3,Finished
22026152,411,1.6,Finished
22026100,332,3.6,Finished
22026164,315,3.5,Finished
22026114,462,,In progress
22026203,424,0.2,Failed
22026189,392,3.7,Finished
22026195,332,0.7,Failed
22026101,336,0.6,Failed
22026129,451,0.2,Failed
22026127,494,,In progress
22026184,353,3.3,Finished
22026156,384,0.8,Failed
22026188,384,0.4,Failed
22026194,406,0.1,Failed
22026138,494,,In progress
22026153,375,0.8,Failed
22026174,396,1.8,Finished
22026123,344,0.8,Failed
22026118,417,0.2,Failed
22026170,305,3.4,Finished
22026106,346,3.5,Finished
22026139,371,0.8,Failed
22026121,425,1.2,Finished
22026130,423,1.1,Finished
22026108,330,0.9,Failed
22026204,378,2.7,Finished
22026142,456,,In progress
22026182,386,3.0,Finished
22026145,485,,In progress
22026149,414,0.7,Failed
22026172,343,3.8,Finished
22026169,384,3.3,Finished
22026154,346,0.6,Failed
22026173,471,,In progress
22026158,419,0.3,Failed
22026165,482,,In progress
22026104,487,,In progress
22026199,462,,In progress
22026124,394,0.9,Failed
22026112,453,2.9,Finished
22026103,385,3.7,Finished
22026116,404,2.2,Finished
22026115,407,0.8,Failed
22026161,413,1.4,Finished
22026107,317,1.0,Finished
22026128,327,0.5,Failed
22026110,430,0.4,Failed
22026162,441,1.4,Finished
22026151,397,2.7,Finished
22026109,316,3.7,Finished
22026175,403,0.9,Failed
22026143,317,2.2,Finished
22026177,379,0.2,Failed
22026171,493,,In progress
22026140,453,1.2,Finished
22026198,334,2.6,Finished
22026117,458,,In progress
22026141,385,1.0,Finished
22026126,354,1.1,Finished
22026155,399,0.3,Failed
22026147,313,0.6,Failed
22026176,377,3.8,Finished
22026159,498,,In progress
22026150,355,0.3,Failed
22026157,343,3.8,Finished
22026179,315,0.7,Failed
22026180,373,0.3,Failed
22026125,444,3.6,Finished
22026120,457,,In progress
22026163,369,0.2,Failed
22026137,426,2.2,Finished
22026202,430,0.8,Failed
22026119,347,0.4,Failed
22026105,416,3.6,Finished
22026113,431,2.2,Finished
22026146,383,0.1,Failed
22026111,329,0.2,Failed
22026197,373,1.5,Finished
22026193,348,0.4,Failed
22026185,388,0.7,Failed
22026122,304,0.9,Failed
22026187,493,,In progress
22026181,316,1.5,Finished
22026191,423,0.3,Failed
22021579,329,2.3,Finished
22021503,437,0.2,Failed
22021573,492,,In progress
22021548,421,0.6,Failed
22021534,476,,In progress
22021529,471,,In progress
22021528,497,,In progress
22021546,334,0.5,Failed
22021587,301,3.4,Finished
22021576,333,3.4,Finished
22021569,330,3.9,Finished
22021572,445,0.9,Failed
22021501,448,2.8,Finished
22021565,406,2.6,Finished
22021525,380,0.2,Failed
22021568,443,0.7,Failed
22021530,354,1.8,Finished
22021553,359,1.9,Finished
22021564,423,0.3,Failed
22021563,385,3.5,Finished
22021556,459,,In progress
22021510,497,,In progress
22021538,325,0.3,Failed
22021532,429,0.7,Failed
22021561,431,0.2,Failed
22021582,388,0.1,Failed
22021586,495,,In progress
22021502,400,0.9,Failed
22021566,369,0.4,Failed
22021567,399,1.0,Finished
22021533,426,2.5,Finished
22021540,494,,In progress
22021543,370,0.2,Failed
22021539,356,2.1,Finished
22021583,490,,In progress
22021578,440,0.7,Failed
22021527,380,1.8,Finished
22021558,394,0.4,Failed
22021508,404,3.1,Finished
22021521,321,1.4,Finished
22021562,494,,In progress
22021518,352,3.3,Finished
22021575,423,0.6,Failed
22021512,357,0.3,Failed
22021544,304,3.2,Finished
22021520,434,0.1,Failed
22021585,453,0.6,Failed
22021577,462,,In progress
22021537,391,3.5,Finished
22021580,308,1.4,Finished
22021550,381,3.6,Finished
22021519,396,1.7,Finished
22021549,346,0.4,Failed
22021514,326,2.0,Finished
22021557,303,0.5,Failed
22021536,375,0.9,Failed
22021507,368,0.5,Failed
22021526,443,0.0,Failed
22021504,462,,In progress
22021506,335,3.8,Finished
22021570,422,2.7,Finished
22021505,474,,In progress
22021551,439,2.0,Finished
22021535,458,,In progress
22021516,360,1.2,Finished
22021581,454,3.3,Finished
22021545,473,,In progress
22021515,456,,In progress
22021584,461,,In progress
22021554,497,,In progress
22021523,492,,In progress
22021552,313,0.8,Failed
22021571,400,0.4,Failed
22021511,377,0.0,Failed
22021524,367,3.7,Finished
22021574,443,0.3,Failed
22021547,329,0.5,Failed
22021555,499,,In progress
22021522,308,1.9,Finished
22021542,403,1.4,Finished
22021559,395,1.1,Finished
22021517,412,1.1,Finished
22021560,357,0.7,Failed
22021509,426,0.2,Failed
22021500,468,,In progress
22021531,461,,In progress
22021588,439,0.9,Failed
22021513,322,3.6,Finished
22021541,346,2.5,Finished
22020106,412,0.8,Failed
22020127,494,,In progress
22020116,398,1.5,Finished
22020130,467,,In progress
22020110,406,0.7,Failed
22020123,339,0.6,Failed
